doc_id,title,author,source,philosophy,psychology,science,economics,karma,emotion,morality,ideal,individual,community
doc_000131,Peter Pan : $b [Peter and Wendy],"Barrie, J. M. (James Matthew)",gutendex,0.12540032,0.050067723,0.05345729,0.046738364,0.14061664,0.10453675,0.06690878,0.14257212,0.1987582,0.07094375
doc_000132,"Walden, and On The Duty Of Civil Disobedience","Thoreau, Henry David",gutendex,0.11121349,0.084266886,0.11310743,0.0326769,0.10293288,0.09735184,0.10663487,0.09539183,0.14114504,0.1152789
doc_000133,"Studies of American Fungi. Mushrooms, Edible, Poisonous, etc.","Atkinson, George Francis",gutendex,0.16069631,0.023393705,0.25617096,0.0,0.15941669,0.034268964,0.06857517,0.0937509,0.08906926,0.114657946
doc_000134,"Eloisa : $b or, A series of original letters","Rousseau, Jean-Jacques",gutendex,0.10300134,0.104863666,0.087354325,0.030847076,0.08326007,0.16431342,0.06480551,0.1166675,0.15830044,0.08658664
doc_000135,"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2): Written by Himself Containing a True and Full Account of the Discovery and Conquest of Mexico and New Spain.","Díaz del Castillo, Bernal",gutendex,0.12005907,0.10091804,0.14535685,0.005882043,0.1379614,0.118471794,0.047078483,0.091754764,0.13964134,0.092876256
doc_000136,The Dunwich horror,"Lovecraft, H. P. (Howard Phillips)",gutendex,0.13912585,0.105404995,0.13230237,0.0,0.10406824,0.15905918,0.08844308,0.089592926,0.12375942,0.05824388
doc_000137,A Journey to the Centre of the Earth,"Verne, Jules",gutendex,0.15846491,0.05421677,0.1880981,0.0,0.07301726,0.09649389,0.07616465,0.17449643,0.10179433,0.07725365
doc_000138,"White nights, and other stories","Dostoyevsky, Fyodor",gutendex,0.15194562,0.027205758,0.20387088,0.0,0.19235572,0.050413955,0.05622323,0.15954053,0.07892939,0.079514936
doc_000139,The Yellow Wallpaper,"Gilman, Charlotte Perkins",gutendex,0.10026158,0.12817352,0.04806887,0.0,0.050614808,0.12670769,0.11191119,0.13183063,0.2041334,0.09829824
doc_000140,A Little English Gallery,"Guiney, Louise Imogen",gutendex,0.09400125,0.07531715,0.2060285,0.0,0.12985979,0.0960455,0.018798832,0.15135548,0.079514004,0.1490794
doc_000141,Around the World in Eighty Days,"Verne, Jules",gutendex,0.12506756,0.066711426,0.12683114,0.0,0.079320244,0.122551136,0.05648298,0.18622379,0.17018187,0.06662992
doc_000142,"Napoleon's Letters to Josephine, 1796-1812: For the First Time Collected and Translated, with Notes Social, Historical, and Chronological, from Contemporary Sources","Napoleon I, Emperor of the French",gutendex,0.10607056,0.08461225,0.11068372,0.05747092,0.084087916,0.15294062,0.055331826,0.085204065,0.15033764,0.113260485
doc_000143,Selected Works of Voltairine de Cleyre,"De Cleyre, Voltairine",gutendex,0.09892649,0.106045224,0.1571571,0.0,0.07542787,0.11160716,0.09223147,0.09737635,0.16185437,0.09937396
doc_000144,Manon Lescaut,"Prévost, abbé",gutendex,0.11040409,0.12342873,0.066129744,0.013526294,0.09392539,0.15961182,0.05465145,0.1132029,0.189614,0.0755057
doc_000145,What Will People Say? A Novel,"Hughes, Rupert",gutendex,0.12068028,0.124138266,0.034894202,0.027662909,0.09967881,0.10612675,0.089054786,0.10134681,0.17601079,0.12040638
doc_000146,Manual of Surgery Volume Second: Extremities—Head—Neck. Sixth Edition.,"Thomson, Alexis; Miles, Alexander",gutendex,0.14693618,0.08094112,0.1736267,0.0,0.21848495,0.09086173,0.034319967,0.16213347,0.070333734,0.022362087
doc_000147,Minute Mysteries [Detectograms],"Ripley, H. A. (Harold Austin)",gutendex,0.16046044,0.10196676,0.17476462,0.0,0.11212323,0.12967053,0.04770235,0.12237087,0.097196795,0.05374442
doc_000148,Cynthia's Chauffeur,"Tracy, Louis",gutendex,0.13565388,0.07656516,0.08109469,0.0,0.12521692,0.17906629,0.0715904,0.08423901,0.1406663,0.10590732
doc_000149,Space Station 1,"Long, Frank Belknap",gutendex,0.14509878,0.0773613,0.13431703,0.0,0.12199439,0.09385873,0.05316055,0.14723256,0.14873573,0.078240916
doc_000150,Oedipus King of Thebes: Translated into English Rhyming Verse with Explanatory Notes,Sophocles,gutendex,0.13414265,0.07744164,0.10055361,0.0,0.13325574,0.13782883,0.10950875,0.11531258,0.106466524,0.08548966
doc_000151,"The Mysteries of London, v. 4/4","Reynolds, George W. M. (George William MacArthur)",gutendex,0.1508776,0.0665656,0.121234,0.044900004,0.09835169,0.1351994,0.07588178,0.10058519,0.13021402,0.076190725
doc_000152,The Passionate Elopement,"MacKenzie, Compton",gutendex,0.11117535,0.109891005,0.072493695,0.020365907,0.09641579,0.14786959,0.083077095,0.10288173,0.1593192,0.09651063
doc_000153,The Prince and the Pauper,"Twain, Mark",gutendex,0.121597044,0.06403868,0.08778446,0.0549823,0.06649139,0.122249275,0.119884536,0.106250934,0.16337377,0.093347594
doc_000154,The Sorrows of Young Werther,"Goethe, Johann Wolfgang von",gutendex,0.114495896,0.10541989,0.056036945,0.02240164,0.094296284,0.207497,0.10067135,0.09850466,0.09570113,0.104975276
doc_000155,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",gutendex,0.14152674,0.10894488,0.11995977,0.0,0.08278994,0.13185516,0.11427678,0.105354264,0.13096455,0.06432793
doc_000156,Anne of Green Gables,"Montgomery, L. M. (Lucy Maud)",gutendex,0.14393409,0.08175002,0.08996489,0.039588038,0.032540485,0.11646828,0.1061809,0.14123218,0.14398344,0.10435775
doc_000157,Monte-Cristo's Daughter,"Flagg, Edmund",gutendex,0.13769022,0.09406881,0.094349965,0.0,0.108346485,0.102599114,0.08495042,0.1120369,0.19250855,0.07344953
doc_000158,The Boy with Wings,"Ruck, Berta",gutendex,0.14309494,0.078329526,0.08151795,0.0,0.08805245,0.12862113,0.07865768,0.12323172,0.1507739,0.12772065
doc_000159,Les Misérables,"Hugo, Victor",gutendex,0.07850074,0.09267273,0.099318855,0.0,0.088048354,0.17195034,0.14225313,0.11500943,0.1459657,0.06628067
doc_000160,The Mystery of Edwin Drood,"Dickens, Charles",gutendex,0.1533236,0.10524667,0.06896867,0.033904612,0.04516803,0.15907875,0.0983984,0.124746755,0.12000905,0.0911554
doc_000161,The Silent Barrier,"Tracy, Louis",gutendex,0.14847365,0.0727624,0.12723896,0.0,0.13811824,0.11558178,0.07900462,0.11895999,0.15327302,0.046587408
doc_000162,Moods,"Alcott, Louisa May",gutendex,0.13422608,0.15075356,0.057235602,0.0,0.09751994,0.189007,0.076085724,0.09614444,0.13021864,0.06880903
doc_000163,The Gay Adventure: A Romance,"Bird, Richard",gutendex,0.1230875,0.09560689,0.10805665,0.0,0.15815386,0.16435167,0.052562997,0.1042129,0.15196681,0.042000774
doc_000164,"Dainty's Cruel Rivals; Or, The Fatal Birthday","Miller, Alex. McVeigh, Mrs.",gutendex,0.108724274,0.08533595,0.02281826,0.013934778,0.1305592,0.15320139,0.1509488,0.08441654,0.16943106,0.08062978
doc_000165,Plutarch's Morals,Plutarch,gutendex,0.1482658,0.06543876,0.12738484,0.030233938,0.13787732,0.045159932,0.1976584,0.08063241,0.10953392,0.057814628
doc_000166,"The Life of Florence Nightingale, vol. 2 of 2","Cook, Edward Tyas, Sir",gutendex,0.15563494,0.09420497,0.18300986,0.0,0.11887201,0.118677706,0.02657471,0.12646247,0.100660376,0.07590303
doc_000167,The Sign of the Four,"Doyle, Arthur Conan",gutendex,0.105363965,0.09559272,0.086177826,0.029563334,0.13003924,0.1307051,0.086533226,0.108113214,0.14364001,0.08427137
doc_000168,The Car of Destiny,"Williamson, C. N. (Charles Norris); Williamson, A. M. (Alice Muriel)",gutendex,0.12773618,0.08484742,0.087288834,0.02470463,0.08712594,0.10591224,0.091739684,0.12752412,0.20263289,0.06048815
doc_000169,Autobiography of a Yogi,"Yogananda, Paramahansa",gutendex,0.11569488,0.10297645,0.10960982,0.0,0.08451387,0.11664329,0.0526637,0.08825524,0.18403114,0.14561154
doc_000170,Some Jewish Witnesses For Christ,"Bernstein, Aaron",gutendex,0.1860061,0.01925459,0.14349246,0.0,0.12161381,0.04825432,0.19660833,0.12160954,0.09348575,0.06967512
doc_000171,"The Strand Magazine, Vol. 27, February 1904, No. 159.",Various,gutendex,0.13076182,0.09804743,0.17433602,0.003065363,0.10986877,0.11757958,0.06709879,0.10057607,0.0742511,0.12441501
doc_000172,On the Cross: A Romance of the Passion Play at Oberammergau,"Hillern, Wilhelmine von",gutendex,0.11455353,0.11818928,0.102799654,0.027488299,0.09459339,0.16680342,0.062194735,0.1288626,0.10920521,0.07530988
doc_000173,Doctor Cupid: A Novel,"Broughton, Rhoda",gutendex,0.1643726,0.018288108,0.19059148,0.0,0.17114975,0.05273444,0.0537598,0.0871683,0.14979273,0.11214284
doc_000174,The Romance of Tristan and Iseult,"Bédier, Joseph",gutendex,0.15508176,0.09026051,0.06450017,0.00028618635,0.09799477,0.21148138,0.033764984,0.11450826,0.120989576,0.11113238
doc_000175,"Incidents in the Life of a Slave Girl, Written by Herself","Jacobs, Harriet A. (Harriet Ann)",gutendex,0.100273535,0.10747807,0.09720778,0.02514531,0.13394937,0.14973472,0.09306071,0.07919249,0.11823049,0.09572752
doc_000176,The Germany and the Agricola of Tacitus,"Tacitus, Cornelius",gutendex,0.108720705,0.05948609,0.17078854,0.01769894,0.13386756,0.10578698,0.0844018,0.10952513,0.09076347,0.11896081
doc_000177,"Southern Literature From 1579-1895: A comprehensive review, with copious extracts and criticisms; for the use of schools and the general reader","Manly, Louise",gutendex,0.086169854,0.09467156,0.102268815,0.0,0.09174238,0.16904761,0.07200237,0.12531658,0.11595985,0.14282098
doc_000178,Erotica Romana,"Goethe, Johann Wolfgang von",gutendex,0.119889855,0.11629908,0.09701255,0.023673812,0.08187406,0.12637681,0.11822876,0.14053631,0.10808907,0.06801966
doc_000179,"The Metamorphoses of Ovid, Books I-VII",Ovid,gutendex,0.13627206,0.06747873,0.11522398,0.026262712,0.11651298,0.12232239,0.09610357,0.127754,0.09929682,0.0927728
doc_000180,A Case in Camera,"Onions, Oliver",gutendex,0.11373629,0.07553033,0.120951846,0.048079967,0.11073665,0.093681455,0.07776435,0.12829474,0.122176364,0.10904807
doc_000181,The Iliad,Homer,gutendex,0.10794988,0.055773858,0.10864051,0.0,0.085269056,0.14135568,0.12840289,0.1602453,0.14602827,0.06633457
doc_000182,Hypnerotomachia: The Strife of Loue in a Dreame,"Colonna, Francesco",gutendex,0.13625878,0.11095988,0.06145109,0.0,0.08848299,0.18221468,0.032956887,0.1708672,0.13418342,0.08262516
doc_000183,Victorian Short Stories: Stories of Courtship,,gutendex,0.09960337,0.11498353,0.103881165,0.0,0.12302814,0.19630352,0.05183563,0.08668681,0.12262082,0.10105703
doc_000184,The murder of Roger Ackroyd,"Christie, Agatha",gutendex,0.11506597,0.083718225,0.09600346,0.021882398,0.10444681,0.14508308,0.10031743,0.10184878,0.15976606,0.07186779
doc_000185,A Midsummer Night's Dream,"Shakespeare, William",gutendex,0.075766236,0.097552136,0.042057294,0.0,0.12839577,0.18063906,0.058698207,0.23417197,0.13496263,0.04775673
doc_000186,De Profundis,"Wilde, Oscar",gutendex,0.11637183,0.07572864,0.12927876,0.0,0.13745983,0.16173093,0.121778175,0.071353264,0.10610769,0.08019097
doc_000187,The Merry Adventures of Robin Hood,"Pyle, Howard",gutendex,0.093304366,0.1317805,0.048533734,0.013655046,0.1162662,0.16259782,0.1410261,0.08547047,0.1614371,0.04592866
doc_000188,"Chambers's Edinburgh Journal, No. 452: Volume 18, New Series, August 28, 1852",Various,gutendex,0.13693,0.02603284,0.21730183,0.028034765,0.19650151,0.07066136,0.062134456,0.06429995,0.08622527,0.11187808
doc_000189,The Works of Edgar Allan Poe — Volume 1,"Poe, Edgar Allan",gutendex,0.11313916,0.07355371,0.105135806,0.02471377,0.09707716,0.1490262,0.12715761,0.104151055,0.10529828,0.10074721
doc_000190,The Air Pirate,"Thorne, Guy",gutendex,0.11698541,0.0966175,0.08117554,0.030562146,0.0859413,0.12315103,0.13560523,0.11515313,0.12996097,0.08484774
doc_000191,The Federalist Papers,"Hamilton, Alexander; Jay, John; Madison, James",gutendex,0.117889635,0.026501274,0.1613178,0.05378939,0.09671275,0.009707145,0.121871084,0.077079855,0.15046166,0.18466939
doc_000192,"Expositions of Holy Scripture: Second Corinthians, Galatians, and Philippians Chapters; I to End. Colossians, Thessalonians, and First Timothy.","Maclaren, Alexander",gutendex,0.16429289,0.017536113,0.13212039,0.0,0.09608166,0.08790001,0.15017799,0.136907,0.12804528,0.08693869
doc_000193,Shakespeare's family,"Stopes, C. C. (Charlotte Carmichael)",gutendex,0.14193612,0.028187308,0.12644137,0.0,0.10193389,0.13206123,0.07850842,0.07962355,0.14537874,0.16592939
doc_000194,The Samurai Strategy,"Hoover, Thomas",gutendex,0.12345468,0.069569394,0.082122765,0.062099103,0.15851586,0.05622259,0.119181916,0.1242985,0.12131375,0.083221465
doc_000195,The Diary of Samuel Pepys — Complete,"Pepys, Samuel",gutendex,0.10828389,0.09569517,0.11371151,0.040605426,0.061087824,0.12413268,0.08096606,0.10079664,0.13879482,0.13592598
doc_000196,Putnam's Word Book: A Practical Aid in Expressing Ideas Through the Use of an Exact and Varied Vocabulary,"Flemming, Louis A. (Louis Andrew)",gutendex,0.16846164,0.10367722,0.09663675,0.057524297,0.09142765,0.09845623,0.08823212,0.09873258,0.10377325,0.093078256
doc_000197,Lorna Doone: A Romance of Exmoor,"Blackmore, R. D. (Richard Doddridge)",gutendex,0.123364255,0.09045273,0.10302837,0.0,0.09887372,0.17508931,0.07353715,0.110538386,0.15027703,0.07483902
doc_000198,"Personal Memoirs of U. S. Grant, Complete","Grant, Ulysses S. (Ulysses Simpson)",gutendex,0.091780424,0.11835402,0.09629031,0.044386648,0.058987506,0.121300906,0.06211457,0.12325702,0.16595432,0.1175743
doc_000199,"In the forbidden land : $b an account of a journey into Tibet, capture by the Tibetan lamas and soldiers, imprisonment, torture and ultimate release","Landor, Arnold Henry Savage",gutendex,0.100605235,0.06734938,0.07389799,0.014065993,0.1556554,0.10557046,0.12135544,0.14739043,0.12803277,0.086077
doc_000200,Don Juan,"Byron, George Gordon Byron, Baron",gutendex,0.14876206,0.09860723,0.0766852,0.015141953,0.089067094,0.11010597,0.13707699,0.09659441,0.13426006,0.09369906
doc_000201,"Boys and Girls Bookshelf; a Practical Plan of Character Building, Volume I (of 17): Fun and Thought for Little Folk",Various,gutendex,0.14461632,0.110860705,0.0933182,0.0,0.11195667,0.1392489,0.05435576,0.1158106,0.10958757,0.12024523
doc_000202,The Girl Philippa,"Chambers, Robert W. (Robert William)",gutendex,0.12801977,0.08809495,0.09706548,0.030443184,0.115872234,0.108086914,0.07087267,0.13885444,0.14335988,0.07933045
doc_000203,Biographia Literaria,"Coleridge, Samuel Taylor",gutendex,0.114269234,0.13110177,0.12487014,0.026884409,0.09014587,0.12706302,0.08946656,0.09241473,0.11075563,0.09302871
doc_000204,On the Trail of the Space Pirates,"Rockwell, Carey",gutendex,0.10608515,0.099678956,0.1396665,0.0,0.15844487,0.09417575,0.019710202,0.15474893,0.1705685,0.056921124
doc_000205,The Green Mouse,"Chambers, Robert W. (Robert William)",gutendex,0.13181141,0.09316548,0.12867616,0.029179977,0.090923525,0.09824674,0.11773392,0.12042715,0.1190262,0.070809424
doc_000206,"Mademoiselle de Maupin, Volume 1 (of 2)","Gautier, Théophile",gutendex,0.15176934,0.036720667,0.12085404,0.0,0.17090233,0.09361615,0.090102926,0.13346018,0.17150924,0.031065196
doc_000207,The Mysterious Affair at Styles,"Christie, Agatha",gutendex,0.10666379,0.14414981,0.13137197,0.0,0.04345796,0.1536103,0.0545781,0.11062458,0.19327185,0.062271696
doc_000208,India's Love Lyrics,"Hope, Laurence",gutendex,0.10404507,0.14908071,0.014221991,0.010195541,0.056780178,0.24244887,0.06970418,0.12163683,0.15753394,0.07435261
doc_000209,"The Two Magics: The Turn of the Screw, Covering End","James, Henry",gutendex,0.16987437,0.046574846,0.10887798,0.0,0.09081514,0.090152085,0.13614589,0.116027564,0.17842317,0.063108996
doc_000210,Roughing It,"Twain, Mark",gutendex,0.08411378,0.0932201,0.085299425,0.034744356,0.09123119,0.15221967,0.06034581,0.12687495,0.14165105,0.13029972
doc_000211,The Passionate Friends,"Wells, H. G. (Herbert George)",gutendex,0.09313306,0.12301003,0.040067185,0.0020104037,0.06455166,0.18496001,0.08763086,0.09358294,0.1726593,0.13839452
doc_000212,The Shunned House,"Lovecraft, H. P. (Howard Phillips)",gutendex,0.12809296,0.09421771,0.06405365,0.0,0.059489593,0.17012228,0.11845766,0.098106615,0.17463459,0.092824854
doc_000213,Complete Short Works of George Meredith,"Meredith, George",gutendex,0.10441681,0.08522427,0.0854383,0.0,0.09916628,0.1459603,0.101151064,0.1288535,0.16427378,0.08551571
doc_000214,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 20","Stevenson, Robert Louis",gutendex,0.08010404,0.012352319,0.15594003,0.0,0.17803906,0.12056523,0.107057445,0.059968993,0.16702898,0.11894395
doc_000215,Life Blood,"Hoover, Thomas",gutendex,0.122313395,0.08089575,0.093965776,0.034134436,0.09138393,0.0971621,0.14676483,0.10353347,0.13459545,0.095250845
doc_000216,Library of the World's Best Mystery and Detective Stories,,gutendex,0.16336507,0.10190599,0.1412959,0.0,0.07108002,0.111558735,0.08950348,0.10356751,0.10958245,0.10814085
doc_000217,The Phantom of the Opera,"Leroux, Gaston",gutendex,0.12779385,0.11198256,0.10228518,0.0,0.07203884,0.12604778,0.078193404,0.1228518,0.1788127,0.079993874
doc_000218,The Enchiridion,Epictetus,gutendex,0.12102514,0.08858851,0.13419567,0.03129779,0.09322903,0.07154228,0.13939728,0.11085513,0.11433068,0.09553846
doc_000219,Anna Karenina,"Tolstoy, Leo, graf",gutendex,0.12674056,0.110789955,0.03715457,0.0020989177,0.06619285,0.18028909,0.101367936,0.10077625,0.1515298,0.12306009
doc_000220,The Red Lily — Complete,"France, Anatole",gutendex,0.16537277,0.07089809,0.15197116,0.0,0.049994264,0.08929171,0.09327548,0.119853094,0.17686489,0.0824786
doc_000221,"The Camp Fire Girls Solve a Mystery; Or, The Christmas Adventure at Carver House","Frey, Hildegard G.",gutendex,0.19686058,0.06352463,0.074139565,0.0,0.106792025,0.1678113,0.004089204,0.14521442,0.13192132,0.10964682
doc_000222,The Woman in White,"Collins, Wilkie",gutendex,0.11231127,0.11257068,0.056356866,0.01343291,0.061530728,0.13433963,0.092005044,0.12579653,0.17095572,0.12070067
doc_000223,Quintus Claudius: A Romance of Imperial Rome. Volume 1,"Eckstein, Ernst",gutendex,0.11582631,0.08406999,0.07833365,0.026766997,0.114812724,0.18945627,0.10851103,0.095584184,0.13756491,0.049073964
doc_000224,The Return of Sherlock Holmes,"Doyle, Arthur Conan",gutendex,0.11271458,0.0799102,0.08919357,0.022440577,0.13555068,0.1455811,0.10769602,0.10331334,0.13164185,0.07195801
doc_000225,Plague Ship,"Norton, Andre",gutendex,0.10364251,0.070030615,0.12953906,0.017331216,0.11864788,0.07538591,0.14291342,0.12444255,0.1296027,0.088464126
doc_000226,Peter the Brazen: A Mystery Story of Modern China,"Worts, George F. (George Frank)",gutendex,0.15299669,0.07264355,0.084087715,0.04537132,0.1085514,0.10302439,0.114900135,0.14162572,0.12778696,0.04901208
doc_000227,The Countess of Pembroke's Arcadia,"Sidney, Philip",gutendex,0.10809043,0.06962783,0.13616745,0.021456402,0.094967835,0.11386091,0.0765449,0.09881813,0.16943625,0.11102986
doc_000228,Occasion ... for Disaster,"Garrett, Randall; Janifer, Laurence M.",gutendex,0.12946032,0.08290789,0.15293139,0.0,0.16406405,0.11341244,0.060975768,0.10087626,0.11962576,0.07574613
doc_000229,"Chaucer's Works, Volume 2 — Boethius and Troilus","Chaucer, Geoffrey",gutendex,0.13480566,0.10009571,0.08137677,0.013856635,0.10767749,0.1672464,0.101229966,0.12351418,0.12765181,0.04254536
doc_000230,The Memoirs of Sherlock Holmes,"Doyle, Arthur Conan",gutendex,0.12523255,0.09785135,0.10615488,0.011588629,0.07252742,0.14832737,0.09517511,0.09631532,0.1841632,0.06266425
doc_000231,The Prairie Wife,"Stringer, Arthur",gutendex,0.15196711,0.033063397,0.10868311,0.011037693,0.12853165,0.124542125,0.091551304,0.1003241,0.12985435,0.12044518
doc_000232,Twenty Thousand Leagues under the Sea,"Verne, Jules",gutendex,0.11057706,0.08585804,0.09582882,0.052238725,0.08731101,0.10676735,0.10341853,0.12433536,0.121733174,0.111931935
doc_000233,Gulliver's Travels into Several Remote Regions of the World,"Swift, Jonathan",gutendex,0.14233996,0.08296457,0.13303329,0.0,0.06934382,0.1546493,0.034507003,0.18928242,0.12565385,0.068225816
doc_000234,"Searchlights on Health: Light on Dark Corners: A Complete Sexual Science and a Guide to Purity and Physical Manhood, Advice To Maiden, Wife, And Mother, Love, Courtship, And Marriage","Jefferis, B. G. (Benjamin Grant); Nichols, J. L. (James Lawrence)",gutendex,0.16285142,0.08261271,0.14973438,0.034571894,0.0600689,0.09149354,0.13261446,0.111160666,0.10011146,0.07478054
doc_000235,The Blue Lagoon: A Romance,"Stacpoole, H. De Vere (Henry De Vere)",gutendex,0.12443988,0.12301147,0.07513728,0.004153814,0.07966676,0.15444754,0.051434577,0.1396953,0.17660822,0.071405165
doc_000236,Harriet Martineau,"Miller, Florence Fenwick",gutendex,0.12107252,0.091894634,0.14513291,0.023511404,0.10462916,0.083448395,0.09060973,0.0943672,0.1298789,0.11545519
